SYMBOL HCC1954_BREAST power
SNORD119 0.8249 1.77141224900862
SNORD121A -0.4764 0.718768953724649
SNORD125 0.2597 1.19722972181072
SNORD19B -0.0985 0.934003589806141
SNORD105B -0.18 0.882702996290655
SNORD123 0.7055 1.63070972780671
SNORD121B -0.4764 0.718768953724649
UCKL1-AS1 0.2325 1.17486907925804
SNORD127 -0.0229 0.984252242836128
SNORD124 0.1955 1.14512096051712
SNORD126 0.4851 1.39968288085712
SNORD11B -1.1377 0.454483555597383
SNORD12B 0.252 1.19085684936497
SNORD111B 0.4385 1.35519457075427
LINC00577 -0.0351 0.975964109754546
LINC00583 1.5205 2.8689046103258
TMEM170B 0.2219 1.16626852741256
SNORD58C -0.5274 0.693803969531978
SCARNA27 0.2219 1.16626852741256
SNORA84 0.2071 1.15436542925807
SNORA36C -0.0722 0.951186404756441
SNORA38B 0.6714 1.5926177037374
SNORA70B -0.0722 0.951186404756441
SNORA70C 0.2211 1.16562199009409
SNORA11B -0.0409 0.9720483629045
SNORA11C 0.9157 1.88648417764471
LOC100124692 0.1687 1.12404516085442
HOTAIR -0.2576 0.836478288792943
ZGLP1 -0.18 0.882702996290655
FAM86JP -0.0718 0.951450166189707
FMR1-AS1 -0.1435 0.905320168579888
MIR298 1.4423 2.71753760640673
MIR300 -0.0445 0.969625805405944
VTRNA2-1 -0.0984 0.934068332245408
MIR509-2 -0.1435 0.905320168579888
MIR450B -0.1435 0.905320168579888
MIR890 -0.1435 0.905320168579888
MIR891B -0.1435 0.905320168579888
MIR888 -0.1435 0.905320168579888
MIR892B -0.1435 0.905320168579888
MIR541 -0.0445 0.969625805405944
MIR875 1.2645 2.40243933272966
MIR876 -0.4764 0.718768953724649
MIR147B -0.1554 0.897883392232763
MIR744 -0.1727 0.887180770027106
MIR877 0.1699 1.12498050427977
MIR665 -0.0445 0.969625805405944
MIR873 -0.4764 0.718768953724649
MIR374B -0.2272 0.85429130275884
MIR301B 0.9394 1.91773051108114
MIR216B -0.0722 0.951186404756441
MIR920 -1.2036 0.434190480276305
MIR922 0.4454 1.36169160524479
MIR934 -0.1435 0.905320168579888
MIR935 0.2005 1.14909653250499
MIR936 -0.459 0.727490341817379
MIR938 -0.1522 0.899877171681258
MIR940 -0.1449 0.904442066535269
MIR941-1 0.2325 1.17486907925804
MIR941-4 0.2325 1.17486907925804
MIR942 -0.0646 0.956210398660747
MIR943 -0.1526 0.899627707336197
MIR708 0.2796 1.21385828475551
MIR885 -0.1005 0.932709682971422
MIR543 -0.0445 0.969625805405944
MIR208B 0.4851 1.39968288085712
MIR509-3 -0.1435 0.905320168579888
MIR937 -0.2144 0.861904541205104
MIR941-2 0.2325 1.17486907925804
MIR944 0.5037 1.41784517240786
MIR891A -0.1435 0.905320168579888
MIR892A -0.1435 0.905320168579888
MIR874 -0.0984 0.934068332245408
MIR889 -0.0445 0.969625805405944
MIR190B 0.6203 1.53719479872778
MIR760 0.0404 1.02839891985665
MIR921 0.3973 1.31704076451407
MIR933 0.1982 1.14726605804922
MIR939 0.289 1.2217931016735
MIR941-3 0.2325 1.17486907925804
MIR365A -0.1449 0.904442066535269
MIR365B 0.1993 1.14814113827133
SNAR-G1 0.5968 1.5123583253691
SNAR-F 0.1704 1.12537046038248
LOC100126784 -0.4812 0.716381506738159
EGOT -0.1005 0.932709682971422
GHRLOS -0.1005 0.932709682971422
SNAR-A1 0.5968 1.5123583253691
SNAR-A2 0.5968 1.5123583253691
SNAR-A12 0.5968 1.5123583253691
KIAA1024L -0.0984 0.934068332245408
LOC100127888 0.2325 1.17486907925804
C10orf131 -0.4489 0.732601215592513
LOC100127983 1.7097 3.27092799315262
LOC100128023 0.4803 1.39503372529937
WWTR1-AS1 -0.1248 0.917131175770047
LOC100128054 -0.4489 0.732601215592513
LOC100128071 -0.1086 0.92748766497361
LOC100128076 0.2071 1.15436542925807
JAZF1-AS1 0.2788 1.21318536538748
LOC100128098 -0.2092 0.865016765486179
HGC6.3 -0.124 0.917639882311365
STAU2-AS1 0.8254 1.77202628010896
LOC100128164 -0.1142 0.923894484597229
LOC100128176 -0.0353 0.975828821778009
TMPO-AS1 -0.2415 0.845865391189081
LOC100128239 -0.5174 0.698629757771608
LOC100128252 0.2005 1.14909653250499
LOC100128264 0.1078 1.07758374986102
DNM1P35 -0.1519 0.900064315335619
LOC100128288 -0.1727 0.887180770027106
LOC100128292 -0.4893 0.71237065835759
BET3L -0.056 0.961927454664775
LOC100128338 -0.2144 0.861904541205104
LOC100128361 0.2071 1.15436542925807
C3orf74 -0.0985 0.934003589806141
FAM225B 0.2211 1.16562199009409
LOC100128398 -0.1831 0.8808083190307
LOC100128420 -0.1435 0.905320168579888
C20orf78 -1.1662 0.445593471294892
LOC100128505 0.2211 1.16562199009409
LOC100128511 -0.1933 0.874602877439677
LOC100128531 0.2231 1.16723900585711
LOC100128554 -0.3129 0.805021935555782
LOC100128568 -0.5913 0.663744543042225
C19orf71 -0.5938 0.662595357376743
LOC100128573 -0.202 0.869344560090022
SLC8A1-AS1 -0.0553 0.962394298024694
LOC100128593 0.1896 1.14044747284971
ACVR2B-AS1 -0.0465 0.968282549908398
LOC100128675 0.5556 1.46977977040945
LOC100128682 0.4053 1.32436427557321
LOC100128714 0.7964 1.73676192110522
OST4 -0.0507 0.965467767377682
LOC100128750 -1.1852 0.439763569559637
LOC100128770 -0.1449 0.904442066535269
LINC00476 0.195 1.14472416059868
LOC100128787 -0.0646 0.956210398660747
SRRM2-AS1 -0.1449 0.904442066535269
GPR158-AS1 -0.1522 0.899877171681258
LOC100128822 0.1365 1.09923511742936
LOC100128881 0.6249 1.54210393120411
FAM66B -1.2342 0.425078147603402
ZBTB42 -0.0445 0.969625805405944
LOC100128946 -1.0218 0.492501491919627
MAPT-AS1 -0.1669 0.890754640873691
LOC100128993 -1.1852 0.439763569559637
LOC100129027 0.6255 1.54274540758135
LOC100129034 0.2211 1.16562199009409
LOC100129046 -0.1077 0.928066442398895
LOC100129055 -0.1522 0.899877171681258
UNQ6494 0.2071 1.15436542925807
KTN1-AS1 -0.0023 0.998407031607884
LOC100129083 0.1704 1.12537046038248
KHDC1L -0.082 0.944747040997206
LOC100129138 -0.0864 0.941870095858957
LOC100129148 0.1687 1.12404516085442
LOC100129175 -0.477 0.718470088272032
MATN1-AS1 -0.1086 0.92748766497361
LOC100129213 -0.1933 0.874602877439677
LOC100129216 0.1043 1.0749726839013
LOC100129250 -0.4764 0.718768953724649
LOC100129269 -0.152 0.900001929793512
C1orf68 0.5586 1.47283927144547
LOC100129316 0.2071 1.15436542925807
LOC100129345 -0.0445 0.969625805405944
NRADDP -0.1201 0.920123870287797
GABPB1-AS1 -0.1554 0.897883392232763
FAM106CP -0.1727 0.887180770027106
MSTO2P 1.6991 3.24698337984669
RPL19P12 0.1841 1.13610801106398
LOC100129427 0.2561 1.19424596302798
DPY19L1P1 0.2381 1.17943834186409
CXorf28 0.6435 1.56211427896439
LOC100129480 -0.1005 0.932709682971422
ZNF37BP -0.5225 0.696164426315747
LINC00633 -0.1435 0.905320168579888
LOC100129518 -0.1043 0.930256196251234
LOC100129520 -0.1435 0.905320168579888
LOC100129534 -0.1549 0.89819462883374
LOC100129550 -0.1731 0.886934825384093
FAM47E 0.2178 1.16295881004833
LINC00462 -0.1634 0.892918248522594
LOC100129617 0.6457 1.56449820139044
LOC100129620 -0.0646 0.956210398660747
LOC100129636 0.2109 1.15740998866261
TCF24 0.1733 1.12763487284706
FGF13-AS1 -0.1435 0.905320168579888
ARRDC3-AS1 -0.095 0.936272247434492
LOC100129722 0.1896 1.14044747284971
LOC100129726 -0.0722 0.951186404756441
CCDC152 0.714 1.64034582239345
LOC100129794 0.3763 1.29800865218896
MRVI1-AS1 -0.4613 0.726331472697294
ZNF737 -0.1703 0.888657870742836
PCOLCE-AS1 0.1841 1.13610801106398
LOC100129858 -0.4929 0.710595274594792
SCXA -0.2144 0.861904541205104
LOC100129917 -0.1903 0.876423455232017
LOC100129924 -0.1086 0.92748766497361
LOC100129931 -0.119 0.92082569720504
LOC100129935 0.2071 1.15436542925807
LOC100129961 0.2171 1.16239467578502
HDAC6 0.5734 1.48802627373215
LOC100130000 0.6507 1.56992974568924
LOC100130015 0.6249 1.54210393120411
FTLP10 0.1964 1.14583554701373
LOC100130093 0.4176 1.33570369134684
MAPT-IT1 -0.1669 0.890754640873691
LOC100130155 0.1733 1.12763487284706
KIAA0494-AS1 -0.1086 0.92748766497361
LOC100130231 0.978 1.9697328857911
LOC100130238 -0.3129 0.805021935555782
LOC100130264 -1.1662 0.445593471294892
CCDC166 -0.2144 0.861904541205104
LOC100130275 0.2219 1.16626852741256
LOC100130298 0.1733 1.12763487284706
LOC100130301 0.8254 1.77202628010896
FAM48B1 0.1341 1.09740800146925
C17orf107 -0.1727 0.887180770027106
LOC100130331 0.4176 1.33570369134684
SCGB2B3P 0.5556 1.46977977040945
LOC100130348 0.2834 1.21705975247359
LOC100130357 0.2219 1.16626852741256
LINC00552 -0.1811 0.882030225401867
LOC100130417 -0.1549 0.89819462883374
CECR7 -0.1581 0.896204577248842
PP14571 -0.5887 0.664941810477906
LOC100130451 -0.477 0.718470088272032
LOC100130452 0.1223 1.08846875885472
LOC100130476 -0.0353 0.975828821778009
LOC100130480 0.1789 1.132020433714
TMEM221 -0.1703 0.888657870742836
PARD6G-AS1 -0.5895 0.664573190657532
LOC100130539 -0.5225 0.696164426315747
LOC100130557 -0.1086 0.92748766497361
LOC100130581 -0.1322 0.912438988872851
CXorf64 -0.1435 0.905320168579888
LOC100130673 0.2381 1.17943834186409
LOC100130691 0.1982 1.14726605804922
LOC100130700 1.0717 2.10190869310286
LOC100130705 0.1828 1.1350847350817
CECR5-AS1 -0.1581 0.896204577248842
LRRC70 -0.434 0.740206649000025
LRRC69 1.4041 2.6465263166842
LOC100130744 0.7055 1.63070972780671
EFCAB10 0.6805 1.60269511073655
LOC100130776 0.2129 1.15901561227974
SGK110 0.2005 1.14909653250499
LOC100130849 0.2561 1.19424596302798
LOC100130855 -0.1413 0.906701765996729
LOC100130872 -0.1903 0.876423455232017
LOC100130880 0.1687 1.12404516085442
PSORS1C3 0.1699 1.12498050427977
TSTD3 -0.0618 0.958068025447113
LOC100130894 0.4385 1.35519457075427
LOC100130899 -0.5371 0.689154806261152
C17orf110 0.2035 1.15148849768404
ZNF663 0.252 1.19085684936497
LOC100130950 -0.1727 0.887180770027106
LOC100130954 0.1896 1.14044747284971
SYCE1L 0.5444 1.45841368089822
LOC100130964 0.2334 1.17560222938652
C6orf99 -0.1043 0.930256196251234
LOC100130987 -0.1556 0.89775892779182
C7orf72 0.2561 1.19424596302798
LOC100130992 -0.1933 0.874602877439677
LOC100131047 0.2143 1.16014087393723
LOC100131060 -0.0702 0.952505943528983
LOC100131067 -0.0887 0.940369726566775
LOC100131089 -0.1026 0.931353009921001
LOC100131094 -0.5938 0.662595357376743
LOC100131096 0.2035 1.15148849768404
ZBTB20-AS1 -0.1374 0.909156145245452
BSPH1 0.5968 1.5123583253691
LOC100131138 -0.2712 0.828630024012294
WDR86-AS1 0.1365 1.09923511742936
TSTD1 0.3834 1.30441234502218
KIAA1984-AS1 0.1896 1.14044747284971
RPL21P28 -0.1589 0.895707753669578
SNAP25-AS1 0.5118 1.4258280419252
TMEM194B 0.1223 1.08846875885472
ZNF503-AS2 -0.4893 0.71237065835759
LOC100131234 0.4458 1.36206919866672
ANKRD63 -0.1026 0.931353009921001
LOC100131257 0.2788 1.21318536538748
LOC100131289 0.2109 1.15740998866261
LOC100131320 0.2171 1.16239467578502
LOC100131347 0.1787 1.13186351323676
LINC00605 -0.0445 0.969625805405944
C11orf91 -0.1282 0.914972317239101
SP9 0.1982 1.14726605804922
LOC100131434 -0.1435 0.905320168579888
CD300LD 0.2035 1.15148849768404
DBIL5P -0.1727 0.887180770027106
LOC100131496 0.252 1.19085684936497
LOC100131551 0.4803 1.39503372529937
FKSG29 -0.1465 0.903439564193921
LOC100131564 -0.1077 0.928066442398895
LOC100131626 -0.5174 0.698629757771608
LOC100131635 0.5037 1.41784517240786
LOC100131655 -0.5895 0.664573190657532
LOC100131691 -0.1831 0.8808083190307
LOC100131726 1.2111 2.31514090175766
USP30-AS1 -0.2712 0.828630024012294
ARMCX4 -0.2272 0.85429130275884
PET100 -0.202 0.869344560090022
LINC00271 -0.0353 0.975828821778009
UBE2DNL -0.2272 0.85429130275884
LOC100131825 0.3834 1.30441234502218
ZNF717 -0.0953 0.936077575335093
FAM196B -0.1278 0.915226036603242
KRTAP25-1 0.2975 1.22901285003975
ZNF705G -1.2342 0.425078147603402
RRN3P3 -0.5528 0.681695800195481
LOC100132077 0.195 1.14472416059868
LOC100132078 -0.5174 0.698629757771608
HERC2P7 -0.1766 0.884785716016629
FAM66E -1.2342 0.425078147603402
LOC100132111 0.6238 1.54092858384859
LOC100132146 -0.1086 0.92748766497361
PHKA2-AS1 0.1962 1.14567671148787
LOC100132215 -0.0722 0.951186404756441
LOC100132247 -0.5528 0.681695800195481
LOC100132273 -0.5197 0.697516862649686
KIAA0664L3 -0.1827 0.88105256480997
LOC100132352 0.1736 1.12786938230849
LOC100132354 0.261 1.19830902133942
LOC100132356 0.714 1.64034582239345
KRTAP4-9 0.1955 1.14512096051712
ZNF705B -1.2342 0.425078147603402
GAGE12D 0.5734 1.48802627373215
NBPF10 0.9691 1.95761898790047
FCGR1C 0.9431 1.9226551204565
CLDN24 -0.5388 0.688343218813598
FAM99B -0.4974 0.708382265755933
KRTAP4-7 0.1955 1.14512096051712
LOC100132526 -0.1005 0.932709682971422
XGPY2 -3.5988 0.082537868948593
ZRANB2-AS1 -0.1315 0.912881814453119
BSN-AS2 -0.1201 0.920123870287797
LOC100132707 0.1078 1.07758374986102
CYP4F30P 0.2171 1.16239467578502
DCAF13P3 -0.1554 0.897883392232763
LOC100132735 -0.0353 0.975828821778009
LOC100132741 -0.2272 0.85429130275884
KDM4A-AS1 -0.1086 0.92748766497361
LOC100132781 0.195 1.14472416059868
LOC100132831 0.1553 1.11365317181959
LOC100132832 0.2015 1.14989330163393
LOC100132891 0.8254 1.77202628010896
DPH3P1 0.2325 1.17486907925804
FAM159B -0.472 0.720964435730112
FAM66D -1.1852 0.439763569559637
FAM27C 0.0736 1.05233934383806
CXorf68 -0.1985 0.871456163502941
GOLGA8DP -0.1565 0.897199051281889
LOC100132987 -0.4893 0.71237065835759
LOC100133050 -0.095 0.936272247434492
LOC100133091 0.2015 1.14989330163393
FAM27B 0.0736 1.05233934383806
LOC100133123 0.1358 1.0987018945948
UBE2Q2P3 0.8682 1.82538401150369
SPANXB2 -0.1435 0.905320168579888
FAM66A -1.1852 0.439763569559637
LINC00240 0.2109 1.15740998866261
SBF1P1 0.1733 1.12763487284706
LOC100133267 -1.1852 0.439763569559637
LOC100133286 0.4422 1.35867462379092
LOC100133308 -0.5225 0.696164426315747
HOXA-AS3 0.2788 1.21318536538748
LOC100133315 0.1043 1.0749726839013
LOC100133445 -0.1549 0.89819462883374
LOC100133461 -0.1322 0.912438988872851
MRPL23-AS1 -0.4974 0.708382265755933
LOC100133612 -0.1549 0.89819462883374
LOC100133669 -0.2996 0.812477631762425
LOC100133920 -0.0722 0.951186404756441
CD24 0.2109 1.15740998866261
LOC100133957 0.5734 1.48802627373215
LOC100133985 -0.0722 0.951186404756441
MAP3K14-AS1 -0.1322 0.912438988872851
UBOX5-AS1 0.5118 1.4258280419252
LOC100134229 0.1687 1.12404516085442
LOC100134259 -0.0722 0.951186404756441
LOC100134317 0.0976 1.06999199252322
LOC100134368 -0.2048 0.86765896188769
KCNJ18 -0.1498 0.901375411114828
NDUFB2-AS1 0.1687 1.12404516085442
LOC100134868 -1.1662 0.445593471294892
UBE2Q2P2 0.8682 1.82538401150369
TEN1 0.2035 1.15148849768404
UPK3BL 0.1841 1.13610801106398
JMJD7 -0.1554 0.897883392232763
PLA2G4B -0.1554 0.897883392232763
HDAC5 -0.1322 0.912438988872851
C17orf99 0.2035 1.15148849768404
LOC100144595 0.1982 1.14726605804922
LINC00029 0.2325 1.17486907925804
LOC100144597 0.2325 1.17486907925804
LOC100144602 0.1964 1.14583554701373
LOC100144603 -1.0218 0.492501491919627
LOC100144604 -0.129 0.914465089499901
KLLN -0.4489 0.732601215592513
PDCD6IP -0.0465 0.968282549908398
KRTAP20-4 0.2975 1.22901285003975
RNU4ATAC 0.2273 1.17064204433635
RNU6ATAC 0.1896 1.14044747284971
SCARNA9L 0.1962 1.14567671148787
PDCD6 1.8594 3.6285672287346
LOC100169752 -0.4605 0.726734348077706
PATE3 -0.5174 0.698629757771608
PEG3-AS1 0.2005 1.14909653250499
SNAR-A13 0.5968 1.5123583253691
DBIL5P2 -0.0722 0.951186404756441
BCL2L10 -0.1554 0.897883392232763
SNAR-B2 0.1704 1.12537046038248
SNAR-C2 0.5968 1.5123583253691
SNAR-C4 0.5968 1.5123583253691
SNAR-E 0.19 1.14076371586842
SNAR-H -0.0983 0.934133079172434
SNAR-I 1.6833 3.21161732247986
SNAR-C5 0.5968 1.5123583253691
SNAR-B1 0.1704 1.12537046038248
SNAR-C1 0.5968 1.5123583253691
SNAR-C3 0.5968 1.5123583253691
SNAR-D 0.1704 1.12537046038248
SNAR-G2 0.5968 1.5123583253691
SRRM5 0.4708 1.38587774888197
C19orf69 0.6058 1.52182239683466
C17orf96 0.1787 1.13186351323676
LOC100170939 -0.378 0.769503610080431
BCL2L11 0.2548 1.19317032303688
MIR1224 0.4365 1.3533171737757
MIR1225 -0.1449 0.904442066535269
TOMM6 0.261 1.19830902133942
LOC100188947 -0.4489 0.732601215592513
LINC00426 -0.1578 0.896390957129251
LINC00092 0.195 1.14472416059868
DNMBP-AS1 -0.4628 0.725576683231754
DCTN1-AS1 -0.0722 0.951186404756441
SH2B3 -0.2712 0.828630024012294
RAMP2-AS1 0.2036 1.15156831555085
TPT1-AS1 -0.1634 0.892918248522594
LOC100190940 -0.3129 0.805021935555782
C5orf52 -0.1454 0.904128665112534
LOC100190986 -0.8647 0.549160589755623
C2CD4D 0.6238 1.54092858384859
LOC100192204 -0.2092 0.865016765486179
ZFHX4-AS1 0.8675 1.82449854448999
PP12613 -0.1426 0.905885112886985
FLJ16779 0.2325 1.17486907925804
FLJ41941 -0.1581 0.896204577248842
LOC100192426 0.1789 1.132020433714
CDH4 2.0444 4.12501681415346
GNE -0.4764 0.718768953724649
HCN4 -0.1519 0.900064315335619
LOC100216001 -0.1459 0.903815372287637
LOC100216479 0.2171 1.16239467578502
LOC100216545 0.1841 1.13610801106398
LOC100216546 0.1841 1.13610801106398
INSL5 -0.0702 0.952505943528983
FRAT1 -0.4489 0.732601215592513
PCED1B-AS1 -0.2452 0.84369882652992
TROAP -0.2452 0.84369882652992
LOC100240734 -0.2576 0.836478288792943
LOC100240735 -0.2576 0.836478288792943
MED16 -0.6245 0.648644541442145
PIGK -0.0996 0.933291719077384
LOC100268168 -0.1157 0.92293439151238
LOC100270679 -1.1662 0.445593471294892
LOC100270746 0.2109 1.15740998866261
LOC100270804 -1.1662 0.445593471294892
LOC100271702 0.4655 1.3807958178443
ARHGEF33 -0.0553 0.962394298024694
LOC100271722 -0.0098 0.993230176832812
LOC100271832 -0.0507 0.965467767377682
LOC100271836 -0.8647 0.549160589755623
ERVV-2 0.1675 1.12311059510239
MEF2B -0.1703 0.888657870742836
AIRN -0.1043 0.930256196251234
ZNRF2P2 0.2788 1.21318536538748
MTCP1NB -0.1985 0.871456163502941
LOC100272216 -2.7856 0.14502766144523
LOC100272217 0.1983 1.14734558322867
LOC100272228 -0.1435 0.905320168579888
LOC100286793 0.6507 1.56992974568924
BCDIN3D-AS1 -0.2452 0.84369882652992
LOC100286922 -0.502 0.706127202192377
VPS13A-AS1 0.2257 1.1693444804196
ANAPC1P1 -0.0641 0.956541853365079
LOC100287010 0.2669 1.20321962228011
LOC100287015 -1.2342 0.425078147603402
DDX11L10 1.061 2.08637718705972
LOC100287036 0.6249 1.54210393120411
LOC100287042 0.2035 1.15148849768404
DEFT1P2 -1.2342 0.425078147603402
LINC00421 -0.1578 0.896390957129251
LOC100287144 -0.119 0.92082569720504
LOC100287177 0.5321 1.44603252240866
LOC100287178 -0.119 0.92082569720504
LOC100287205 -0.119 0.92082569720504
SH3RF3-AS1 0.2352 1.17706990244559
LOC100287225 -0.5274 0.693803969531978
ZNF729 -0.1703 0.888657870742836
TIPARP-AS1 -0.1173 0.921911391894564
LOC100287238 -0.119 0.92082569720504
MANSC4 -1.1847 0.439916006412582
LOC100287314 -1.1858 0.439580715058785
LOC100287327 -0.119 0.92082569720504
PRSS46 -0.1086 0.92748766497361
LOC100287364 -0.119 0.92082569720504
LOC100287404 -0.119 0.92082569720504
PNMA6C -0.0905 0.939197191859716
LOC100287441 -0.119 0.92082569720504
LOC100287478 -0.119 0.92082569720504
LOC100287482 0.1828 1.1350847350817
LOC100287513 -0.119 0.92082569720504
LOC100287534 0.2005 1.14909653250499
ADPGK-AS1 -0.1519 0.900064315335619
LINC00173 -0.2712 0.828630024012294
LOXL1-AS1 -0.1519 0.900064315335619
LOC100287632 -0.056 0.961927454664775
LOC100287704 0.2561 1.19424596302798
LOC100287718 0.261 1.19830902133942
AP4B1-AS1 -0.0646 0.956210398660747
LINC00630 -0.2272 0.85429130275884
LOC100287792 -0.4732 0.720365003702352
LINC00582 0.4176 1.33570369134684
LOC100287846 -0.116 0.922742492653798
LOC100287879 -0.0697 0.952836114144498
TTC34 -0.1549 0.89819462883374
LGALS8-AS1 0.4176 1.33570369134684
TIMM23 -0.4917 0.711186577009787
LOC100287944 -0.2712 0.828630024012294
GM140 0.3973 1.31704076451407
LOC100288069 -0.1549 0.89819462883374
WTAPP1 1.286 2.43851018815261
LOC100288079 0.3973 1.31704076451407
LOC100288122 0.1789 1.132020433714
LOC100288123 0.1786 1.13178506115543
LOC100288181 -0.2996 0.812477631762425
LOC100288198 -0.0378 0.974139303565458
KRTAP22-2 0.2975 1.22901285003975
KRTAP21-3 0.2975 1.22901285003975
LOC100288346 -0.5174 0.698629757771608
ERVMER34-1 0.2202 1.16489506402128
LOC100288428 -0.1005 0.932709682971422
LOC100288432 0.2975 1.22901285003975
MTRNR2L7 -0.1522 0.899877171681258
LOC100288520 -0.119 0.92082569720504
LOC100288524 0.8502 1.80275082222966
WHAMMP1 -0.2506 0.840546768978028
LOC100288637 -0.1893 0.877031156267787
PAN3-AS1 -0.1578 0.896390957129251
LOC100288748 1.3536 2.55549009587163
TMEM239 0.5118 1.4258280419252
FRG2C -0.0953 0.936077575335093
HYDIN2 0.9691 1.95761898790047
LOC100288814 0.1358 1.0987018945948
LOC100288842 0.2211 1.16562199009409
LOC100288846 -0.0229 0.984252242836128
LOC100288911 -0.0553 0.962394298024694
LOC100288974 -0.4893 0.71237065835759
MOXD2P 0.1687 1.12404516085442
LOC100289019 0.1983 1.14734558322867
LOC100289092 -0.1827 0.88105256480997
LOC100289137 -0.0076 0.994745932577869
FAM197Y5 -3.9458 0.0648926998237964
GNG12-AS1 -0.0702 0.952505943528983
LOC100289187 0.1841 1.13610801106398
LINC00624 0.9691 1.95761898790047
LOC100289230 -0.095 0.936272247434492
LINC00675 -0.1727 0.887180770027106
LOC100289341 0.1896 1.14044747284971
